datasource_slug	account_code	name	created_from_id	flip_sign	is_total
bh-management-bh-management	1757-90	Req Rep Admin Bldgs-Other		False	False
bh-management-bh-management	1758-01	Req Rep Int Apt-Floor Tile		False	False
bh-management-bh-management	1758-02	Req Rep Int Apt-Appliances		False	False
bh-management-bh-management	1758-04	Req Rep Int Apt-Mirrors		False	False
bh-management-bh-management	1758-06	Req Rep Int Apt-Cabinetry		False	False
bh-management-bh-management	1758-07	Req Rep Int Apt-Counters		False	False
bh-management-bh-management	1758-08	Req Rep Int Apt-Wood Trim/Doors		False	False
bh-management-bh-management	1758-09	Req Rep Int Apt-Carpet		False	False
bh-management-bh-management	1758-10	Req Rep Int Apt-Plumbing Fixtures/Sinks/Garbage Disposals		False	False
bh-management-bh-management	1758-11	Req Rep Int Apt-Replumbing		False	False
bh-management-bh-management	1758-12	Req Rep Int Apt-Light Fixtures		False	False
bh-management-bh-management	1758-15	Req Rep Int Apt-Tub Enclosures		False	False
bh-management-bh-management	1758-16	Req Rep Int Apt-Ceiling Fans		False	False
bh-management-bh-management	1758-17	Req Rep Int Apt-Lt Wt Concrete		False	False
bh-management-bh-management	1758-18	Req Rep Int Apt-Ceilings/Walls		False	False
bh-management-bh-management	1758-19	Req Rep Int Apt-Resurfacing/Re-Glazing		False	False
bh-management-bh-management	1758-60	Req Rep Int Apt-Furnaces/AC Units		False	False
bh-management-bh-management	1758-61	Req Rep Int Apt-Hot Water Heaters		False	False
bh-management-bh-management	1758-90	Req Rep Int Apt-Other		False	False
bh-management-bh-management	1759-01	Req Rep Misc-Signage		False	False
bh-management-bh-management	1759-02	Req Rep Misc-ADA Compliance		False	False
bh-management-bh-management	1759-03	Req Rep Misc-Elevators		False	False
bh-management-bh-management	1759-04	Req Rep Misc-Asbestos Removal		False	False
bh-management-bh-management	1759-05	Req Rep Misc-Lead Paint Compliance		False	False
bh-management-bh-management	1759-06	Req Rep Misc-Utility Conservation		False	False
bh-management-bh-management	1759-07	Req Rep Misc-Equipment		False	False
bh-management-bh-management	1759-08	Req Rep Misc-Architectual Fees		False	False
bh-management-bh-management	1759-09	Req Rep Misc-Consulting Fees		False	False
bh-management-bh-management	1759-10	Req Rep Misc-Contingency		False	False
bh-management-bh-management	1759-11	Req Rep Misc-Mold Compliance		False	False
bh-management-bh-management	1759-12	Req Rep Misc-Supervision Fees		False	False
bh-management-bh-management	1759-90	Req Rep Misc-Other		False	False
bh-management-bh-management	1771-20	Rehab Ex Site-Parking/Paving/Striping		False	False
bh-management-bh-management	1771-21	Rehab Ex Site-Fencing/Gates		False	False
bh-management-bh-management	1771-22	Rehab Ex Site-Carport/Garages		False	False
bh-management-bh-management	1771-23	Rehab Ex Site-Exterior Lighting		False	False
bh-management-bh-management	1771-24	Rehab Ex Site-Pool Repairs/Decks/Equipment		False	False
bh-management-bh-management	1771-25	Rehab Ex Site-Pool Furniture		False	False
bh-management-bh-management	1771-26	Rehab Ex Site-Pool Fence		False	False
bh-management-bh-management	1771-27	Rehab Ex Site-Site Drainage		False	False
bh-management-bh-management	1771-28	Rehab Ex Site-Sidewalks		False	False
bh-management-bh-management	1771-31	Rehab Ex Site-Retaining Walls		False	False
bh-management-bh-management	1771-32	Rehab Ex Site-Dumpster Enclosures		False	False
bh-management-bh-management	1772-11	Rehab Ex Site-Tennis Courts		False	False
bh-management-bh-management	1772-12	Rehab Ex Site-Tennis Court Equipment		False	False
bh-management-bh-management	1772-15	Rehab Ex Site-Tennis Court Other		False	False
bh-management-bh-management	1772-21	Rehab Ex Site-Basketball Court		False	False
bh-management-bh-management	1772-22	Rehab Ex Site-Basketball Court Equipment		False	False
bh-management-bh-management	1772-25	Rehab Ex Site-Basketball Court Other		False	False
bh-management-bh-management	1772-31	Rehab Ex Site-Volleyball Court		False	False
bh-management-bh-management	1772-32	Rehab Ex Site-Volleyball Court Equipment		False	False
bh-management-bh-management	1772-35	Rehab Ex Site-Volleyball Court Other		False	False
bh-management-bh-management	1772-41	Rehab Ex Site-Childrens Play Court		False	False
bh-management-bh-management	1772-42	Rehab Ex Site-Childrens Play Court Equipment		False	False
bh-management-bh-management	1772-45	Rehab Ex Site-Childrens Play Court Other		False	False
bh-management-bh-management	1772-51	Rehab Ex Site-Grill/Picnic Area		False	False
bh-management-bh-management	1772-52	Rehab Ex Site-Grill/Picnic Area Equipment		False	False
bh-management-bh-management	1772-55	Rehab Ex Site-Grill/Picnic Area Other		False	False
bh-management-bh-management	1772-61	Rehab Ex Site-Sport Court/Golf Course		False	False
bh-management-bh-management	1772-62	Rehab Ex Site-Sport Court/Golf Course Equipment		False	False
bh-management-bh-management	1772-65	Rehab Ex Site-Sport Court/Golf Course Other		False	False
bh-management-bh-management	1772-90	Rehab Ex Site-Other		False	False
bh-management-bh-management	1773-01	Rehab Ex Lscp-Plants/Lawn		False	False
bh-management-bh-management	1773-02	Rehab Ex Lscp-Tree Removal/Trim		False	False
bh-management-bh-management	1773-03	Rehab Ex Lscp-Irrigation System/Sprinkler		False	False
bh-management-bh-management	1773-90	Rehab Ex Lscp-Other Landscaping		False	False
bh-management-bh-management	1774-01	Rehab Ex Ext-Foundations		False	False
bh-management-bh-management	1774-02	Rehab Ex Ext-Termite Treatment		False	False
bh-management-bh-management	1774-03	Rehab Ex Ext-Carpentry		False	False
bh-management-bh-management	1774-04	Rehab Ex Ext-Windows		False	False
bh-management-bh-management	1774-05	Rehab Ex Ext-Lt Wt Concrete		False	False
bh-management-bh-management	1774-06	Rehab Ex Ext-Masonry		False	False
bh-management-bh-management	1774-07	Rehab Ex Ext-Roofing		False	False
bh-management-bh-management	1774-08	Rehab Ex Ext-Stair/Rail		False	False
bh-management-bh-management	1774-09	Rehab Ex Ext-Gutters		False	False
bh-management-bh-management	1774-10	Rehab Ex Ext-Doors		False	False
bh-management-bh-management	1774-11	Rehab Ex Ext-Paint		False	False
bh-management-bh-management	1774-12	Rehab Ex Ext-Patio/Balcony/Fencing		False	False
bh-management-bh-management	1774-13	Rehab Ex Ext-Attic Ventilation/Chimneys		False	False
bh-management-bh-management	1774-14	Rehab Ex Ext-Siding		False	False
bh-management-bh-management	1774-90	Rehab Ex Ext-Other		False	False
bh-management-bh-management	1775-08	Rehab Ex Int-Stair/Rail		False	False
bh-management-bh-management	1775-11	Rehab Ex Int-Paint		False	False
bh-management-bh-management	1775-15	Rehab Ex Int-Hallways		False	False
bh-management-bh-management	1775-16	Rehab Ex Int-Laundry Facility		False	False
bh-management-bh-management	1775-17	Rehab Ex Int-Elevators		False	False
bh-management-bh-management	1775-90	Rehab Ex Int-Other Interior Improvements		False	False
bh-management-bh-management	1776-01	Rehab Ex Mech-Co Alr Elect Switches		False	False
bh-management-bh-management	1776-02	Rehab Ex Mech-HVAC Disconnects		False	False
bh-management-bh-management	1776-03	Rehab Ex Mech-Boilers/Furnaces.		False	False
bh-management-bh-management	1776-04	Rehab Ex Mech-Water Treatment		False	False
bh-management-bh-management	1776-06	Rehab Ex Mech-Electrical		False	False
bh-management-bh-management	1776-07	Rehab Ex Mech-Sanitary Lines		False	False
bh-management-bh-management	1776-08	Rehab Ex Mech-Sub Metering		False	False
bh-management-bh-management	1776-09	Rehab Ex Mech-Water Lines		False	False
bh-management-bh-management	1776-90	Rehab Ex Mech-Mech/Elect/Plumb Other		False	False
bh-management-bh-management	1777-01	Rehab Ex Office-Exterior Upgrades		False	False
bh-management-bh-management	1777-02	Rehab Ex Office-Interior Upgrades		False	False
bh-management-bh-management	1777-03	Rehab Ex Office-Furnishings		False	False
bh-management-bh-management	1777-04	Rehab Ex Office-Equipment		False	False
bh-management-bh-management	1777-05	Rehab Ex Office-Carpet		False	False
bh-management-bh-management	1777-09	Rehab Ex Office-Other		False	False
bh-management-bh-management	1777-11	Rehab Ex Clubroom-Exterior Upgrades		False	False
bh-management-bh-management	1777-12	Rehab Ex Clubroom-Interior Upgrades		False	False
bh-management-bh-management	1777-13	Rehab Ex Clubroom-Furnishings		False	False
bh-management-bh-management	1777-14	Rehab Ex Clubroom-Equipment		False	False
bh-management-bh-management	1777-15	Rehab Ex Clubroom-Carpet		False	False
bh-management-bh-management	1777-19	Rehab Ex Clubroom-Other		False	False
bh-management-bh-management	1777-21	Rehab Ex Fit Ctr-Exterior Upgrades		False	False
bh-management-bh-management	1777-22	Rehab Ex Fit Ctr-Interior Upgrades		False	False
bh-management-bh-management	1777-23	Rehab Ex Fit Ctr-Furnishings		False	False
bh-management-bh-management	1777-24	Rehab Ex Fit Ctr-Equipment		False	False
bh-management-bh-management	1777-25	Rehab Ex Fit Ctr-Carpet		False	False
bh-management-bh-management	1777-29	Rehab Ex Fit Ctr-Other		False	False
bh-management-bh-management	1777-31	Rehab Ex Bus Ctr-Exterior Upgrades		False	False
bh-management-bh-management	1777-32	Rehab Ex Bus Ctr-Interior Upgrades		False	False
bh-management-bh-management	1777-33	Rehab Ex Bus Ctr-Furnishings		False	False
bh-management-bh-management	1777-34	Rehab Ex Bus Ctr-Equipment		False	False
bh-management-bh-management	1777-35	Rehab Ex Bus Ctr-Carpet		False	False
bh-management-bh-management	1777-39	Rehab Ex Bus Ctr-Other		False	False
bh-management-bh-management	1777-41	Rehab Ex Model-Exterior Upgrades		False	False
bh-management-bh-management	1777-42	Rehab Ex Model-Interior Upgrades		False	False
bh-management-bh-management	1777-43	Rehab Ex Model-Furnishings		False	False
bh-management-bh-management	1777-44	Rehab Ex Model-Equipment		False	False
bh-management-bh-management	1777-45	Rehab Ex Model-Carpet		False	False
bh-management-bh-management	1777-49	Rehab Ex Model-Other		False	False
bh-management-bh-management	1777-90	Rehab Admin Bldgs-Other		False	False
bh-management-bh-management	1778-01	Rehab Ex Int Apt-Floor Tile		False	False
bh-management-bh-management	1778-02	Rehab Ex Int Apt-Appliances		False	False
bh-management-bh-management	1778-04	Rehab Ex Int Apt-Mirrors		False	False
bh-management-bh-management	1778-06	Rehab Ex Int Apt-Cabinetry		False	False
bh-management-bh-management	1778-07	Rehab Ex Int Apt-Counters		False	False
bh-management-bh-management	1778-08	Rehab Ex Int Apt-Wood Trim/Doors		False	False
bh-management-bh-management	1778-09	Rehab Ex Int Apt-Carpet		False	False
bh-management-bh-management	1778-10	Rehab Ex Int Apt-Plumb Fixtures/Sinks/Garbage Disposal		False	False
bh-management-bh-management	1778-11	Rehab Ex Int Apt-Replumbing		False	False
bh-management-bh-management	1778-12	Rehab Ex Int Apt-Light Fixtures		False	False
bh-management-bh-management	1778-15	Rehab Ex Int Apt-Tub Enclosures		False	False
bh-management-bh-management	1778-16	Rehab Ex Int Apt-Ceiling Fans		False	False
bh-management-bh-management	1778-17	Rehab Ex Int Apt-Lt Wt Concrete		False	False
bh-management-bh-management	1778-18	Rehab Ex Int Apt-Ceilings/Walls		False	False
bh-management-bh-management	1778-19	Rehab Ex Int Apt-Resurfacing/ReGlazing		False	False
bh-management-bh-management	1778-60	Rehab Ex Int Apt-Furnaces/AC Units		False	False
bh-management-bh-management	1778-61	Rehab Ex Int Apt-Hot Water Heaters		False	False
bh-management-bh-management	1778-90	Rehab Ex Int Apt-Other		False	False
bh-management-bh-management	1779-01	Rehab Ex Misc-Signage		False	False
bh-management-bh-management	1779-02	Rehab Ex Misc-ADA Compliance		False	False
bh-management-bh-management	1779-03	Rehab Ex Misc-Elevators		False	False
bh-management-bh-management	1779-04	Rehab Ex Misc-Asbestos Removal		False	False
bh-management-bh-management	1779-05	Rehab Ex Misc-Lead Paint Compliance		False	False
bh-management-bh-management	1779-06	Rehab Ex Misc-Utility Conservation		False	False
bh-management-bh-management	1779-07	Rehab Ex Misc-Equipment		False	False
bh-management-bh-management	1779-08	Rehab Ex Misc-Architectual Fees		False	False
bh-management-bh-management	1779-09	Rehab Ex Misc-Consulting Fees		False	False
bh-management-bh-management	1779-10	Rehab Ex Misc-Contingency		False	False
bh-management-bh-management	1779-11	Rehab Ex Misc-Mold Compliance		False	False
bh-management-bh-management	1779-12	Rehab Ex Misc-Supervision Fees		False	False
bh-management-bh-management	1779-13	Rehab Ex Misc-Salaries		False	False
bh-management-bh-management	1779-14	Rehab Ex Misc-Flex Application Costs		False	False
bh-management-bh-management	1779-90	Rehab Ex Misc-Other		False	False
bh-management-bh-management	1810-00	Deferred Loan Fees		False	False
bh-management-bh-management	1810-09	Deferred Loan Fees-Other		False	False
bh-management-bh-management	1815-00	Accumulated Amortization-Deferred Loan Fees		False	False
bh-management-bh-management	1815-09	Accumulated Amortization-Deferred Loan Fees Other		False	False
bh-management-bh-management	1820-00	Organizational Cost		False	False
bh-management-bh-management	1825-00	Accumulated Amortization-Organizational Costs		False	False
bh-management-bh-management	1910-00	Utility Deposits		False	False
bh-management-bh-management	1920-00	Exchange Account		False	False
bh-management-bh-management	2001-00	Accounts Payable		False	False
bh-management-bh-management	2001-01	Accounts Payable-BHMS		False	False
bh-management-bh-management	2001-05	Accounts Payable-Owner		False	False
bh-management-bh-management	2001-06	Accounts Payable-Transferred Payables		False	False
bh-management-bh-management	2001-07	Accounts Payable-Sales Tax		False	False
bh-management-bh-management	2001-09	Accounts Payable-Other		False	False
bh-management-bh-management	2003-00	Accrued Payables		False	False
bh-management-bh-management	2004-00	Accrued Mgmt Fees		False	False
bh-management-bh-management	2005-00	Accrued Utilities		False	False
bh-management-bh-management	2010-00	Accrued Interest Payable		False	False
bh-management-bh-management	2015-00	Accrued Sec Dep Interest		False	False
bh-management-bh-management	2025-00	Accrued Real Estate Taxes		False	False
bh-management-bh-management	2025-01	Accrued Personal Property Tax		False	False
bh-management-bh-management	2025-02	Accrued Franchise Tax		False	False
bh-management-bh-management	2030-00	Accrued Distribution		False	False
bh-management-bh-management	2035-00	Accrued Insurance		False	False
bh-management-bh-management	2040-00	Accrued Liabilities-BHE/BHM		False	False
bh-management-bh-management	2050-00	Short Term Notes Payable-Partners		False	False
bh-management-bh-management	2050-01	Short Term N/P-BHMS		False	False
bh-management-bh-management	2050-02	Short Term N/P-BH Equities		False	False
bh-management-bh-management	2050-03	Short Term N/P-Harry Bookey		False	False
bh-management-bh-management	2050-04	Short Term N/P-BH Opportunity Fund		False	False
bh-management-bh-management	2050-05	Short Term N/P-Partnership Funding		False	False
bh-management-bh-management	2050-06	Short Term N/P-PF II		False	False
bh-management-bh-management	2050-15	Short Term N/P-Due to a Property		False	False
bh-management-bh-management	2055-00	Partner Operating Loans-Principal		False	False
bh-management-bh-management	2120-00	Intercompany Clearing		False	False
bh-management-bh-management	2220-00	Prepaid Rent		False	False
bh-management-bh-management	2220-01	Prepaid Rent-HAP		False	False
bh-management-bh-management	2230-00	Notes Payable-Insurance		False	False
bh-management-bh-management	2240-00	Due to Seller		False	False
bh-management-bh-management	2240-09	Miscellaneous Due To		False	False
bh-management-bh-management	2280-00	Deferred Revenue		False	False
bh-management-bh-management	2290-00	Other Current Liabilities		False	False
bh-management-bh-management	2290-01	Checks Not Negotiated		False	False
bh-management-bh-management	2290-02	City Sales Tax Payable		False	False
bh-management-bh-management	2290-03	Prepaid Rent-Audit		False	False
bh-management-bh-management	2310-00	First Mortgage Payable		False	False
bh-management-bh-management	2315-00	First Mortgage-Principal Payments		False	False
bh-management-bh-management	2320-00	Second Mortgage Payable		False	False
bh-management-bh-management	2325-00	Second Mortgage-Principal Payments		False	False
bh-management-bh-management	2330-00	Third Mortgage Payable		False	False
bh-management-bh-management	2335-00	Third Mortgage-Principal Payments		False	False
bh-management-bh-management	2380-00	Premium/Discount Mortgage		False	False
bh-management-bh-management	2385-00	Accum Amort: Prem/Disc Mortgage		False	False
bh-management-bh-management	2450-00	Long Term Notes Payable-Partners		False	False
bh-management-bh-management	2450-02	Long Term N/P-BH Equities		False	False
bh-management-bh-management	2450-03	Long Term N/P-Harry Bookey		False	False
bh-management-bh-management	2450-04	Long Term N/P-BH Opportunity Fund		False	False
bh-management-bh-management	2450-05	Long Term N/P-Partnership Funding		False	False
bh-management-bh-management	2450-06	Long Term N/P-PF II		False	False
bh-management-bh-management	2450-07	Long Term N/P-PF III		False	False
bh-management-bh-management	2450-08	Long Term N/P-Partner Equity Notes		False	False
bh-management-bh-management	2450-09	Long Term N/P-Iowa State Bank		False	False
bh-management-bh-management	2450-10	Long Term N/P-BH Alexandria LLC		False	False
bh-management-bh-management	2450-11	Long Term N/P-BH Capital LLC		False	False
bh-management-bh-management	2450-12	Long Term N/P-BH Fixed Rate Fund LLC		False	False
bh-management-bh-management	2450-90	Long Term N/P-Miscellaneous		False	False
bh-management-bh-management	2455-00	Partner Equity Loans-Principal		False	False
bh-management-bh-management	2505-00	Security Deposits		False	False
bh-management-bh-management	2505-01	Pet Deposits		False	False
bh-management-bh-management	2505-02	Second Chance Deposits		False	False
bh-management-bh-management	2505-09	Other Deposits		False	False
bh-management-bh-management	2506-00	Security Deposits-Interest Liability		False	False
bh-management-bh-management	2507-00	Security Deposits-Clearing		False	False
bh-management-bh-management	2508-00	Unclaimed Security Deposits		False	False
bh-management-bh-management	3001-00	Entity Equity-Begining Capital		False	False
bh-management-bh-management	3001-02	Partner Equity-General Partner		False	False
bh-management-bh-management	3001-03	Partner Equity-Limited Partner		False	False
bh-management-bh-management	3002-00	Entity Contributions		False	False
bh-management-bh-management	3002-01	Entity Contributions-Other		False	False
bh-management-bh-management	3002-03	Entity Contributions-3rd		False	False
bh-management-bh-management	3002-04	Entity Contributions-4th		False	False
bh-management-bh-management	3002-05	Entity Contributions-5th		False	False
bh-management-bh-management	3002-06	Entity Contributions-6th		False	False
bh-management-bh-management	3002-07	Entity Contributions-Resource		False	False
bh-management-bh-management	3002-08	Entity Contributions-HAOFI		False	False
bh-management-bh-management	3100-00	Entity Distributions		False	False
bh-management-bh-management	3100-01	Entity Distributions-Other		False	False
bh-management-bh-management	3190-01	Return of Capital-Managing Partner		False	False
bh-management-bh-management	3190-02	Return of Capital-General Partner		False	False
bh-management-bh-management	3190-03	Return of Capital-Limited Partner		False	False
bh-management-bh-management	3190-04	Return of Capital-Class B Ltd		False	False
bh-management-bh-management	3190-05	Return of Capital-Class B LP		False	False
bh-management-bh-management	3200-00	Retained Earnings-Current Year		False	False
bh-management-bh-management	3200-01	Retained Earnings-Prior Year		False	False
bh-management-bh-management	4400-00	Market Rent		False	False
bh-management-bh-management	4400-01	HAP Reversal		False	False
bh-management-bh-management	4400-02	HAP-Tenant Reversal		False	False
bh-management-bh-management	4400-03	HAP-Housing Assistance Payment		False	False
bh-management-bh-management	4400-04	Excess Income-Rent		False	False
bh-management-bh-management	4400-05	Tenant Based Subsidies-Rent Tax Credit		False	False
bh-management-bh-management	4409-00	Gain(Loss) to Market		False	False
bh-management-bh-management	4411-00	Gain(Loss) to Lease		False	False
bh-management-bh-management	4499-98	Total Gross Potential Rent		False	False
bh-management-bh-management	4510-00	Vacancy Loss		False	False
bh-management-bh-management	4510-01	Vacancy Loss-Down Unit		False	False
bh-management-bh-management	4530-00	One-Time Rent Concessions		False	False
bh-management-bh-management	4530-01	Concession-Resident Services		False	False
bh-management-bh-management	4530-02	Rent Abatement		False	False
bh-management-bh-management	4531-00	Recurring Rent Concessions		False	False
bh-management-bh-management	4531-01	HAP Housing Discount		False	False
bh-management-bh-management	4535-00	Concession Chargback		False	False
bh-management-bh-management	4540-00	Bad Debt-Rent Write-Off		False	False
bh-management-bh-management	4540-01	Write-Offs-Deposit Ins Program		False	False
bh-management-bh-management	4545-00	Bad Debt Recovery	7	False	False
bh-management-bh-management	4550-00	Model/Admin Units		False	False
bh-management-bh-management	4551-00	Employee Units		False	False
bh-management-bh-management	4551-01	Security Units		False	False
bh-management-bh-management	4560-00	Cash Basis Deductions		False	False
bh-management-bh-management	4561-00	Net Delinquency		False	False
bh-management-bh-management	4570-00	Fair Value Adj		False	False
bh-management-bh-management	4571-00	Fair Value Adj-GAAP Rent (FASB 13)		False	False
bh-management-bh-management	4599-98	Total Deductions		False	False
bh-management-bh-management	4605-00	Non-Refundable Fees		False	False
bh-management-bh-management	4606-00	Non-Refundable Pet Fees		False	False
bh-management-bh-management	4606-01	One-Time Pet Fees		False	False
bh-management-bh-management	4610-00	Application Fees		False	False
bh-management-bh-management	4615-00	App/Admin Fees Concession		False	False
bh-management-bh-management	4620-00	Late Fees		False	False
bh-management-bh-management	4630-00	NSF Check Charges		False	False
bh-management-bh-management	4650-00	Lease Termination Income		False	False
bh-management-bh-management	4660-00	Bad Debt Recovery		False	False
bh-management-bh-management	4680-00	Damage Repair Recovery		False	False
bh-management-bh-management	4680-01	Damages-Painting		False	False
bh-management-bh-management	4680-02	Damages-Carpet Clean/Rep		False	False
bh-management-bh-management	4680-03	Damages-Carpet Repairs		False	False
bh-management-bh-management	4680-09	Damages-Other		False	False
bh-management-bh-management	4680-95	Damages-Write-Off		False	False
bh-management-bh-management	4690-00	Interest Income		False	False
bh-management-bh-management	4690-09	Interest Income-Other		False	False
bh-management-bh-management	4695-00	Garage/Carport Income		False	False
bh-management-bh-management	4700-00	Storage Unit Fees		False	False
bh-management-bh-management	4705-00	Cable TV Income		False	False
bh-management-bh-management	4710-00	Internet Income		False	False
bh-management-bh-management	4720-00	Telephone Income		False	False
bh-management-bh-management	4730-00	Vending Income		False	False
bh-management-bh-management	4740-00	Laundry Income		False	False
bh-management-bh-management	4745-00	Washer/Dryer Rental Income		False	False
bh-management-bh-management	4750-00	Furniture Rental Income		False	False
bh-management-bh-management	4760-00	Month to Month Fees		False	False
bh-management-bh-management	4760-01	Short Term Lease Fees		False	False
bh-management-bh-management	4760-02	Premium Lease Fees		False	False
bh-management-bh-management	4770-00	Special Facility Income		False	False
bh-management-bh-management	4770-01	Guest Suite Rental Income	7	False	False
bh-management-bh-management	4771-00	Retail Income		False	False
bh-management-bh-management	4771-01	Retail Income-Percentage Rent		False	False
bh-management-bh-management	4771-02	Retail Income-In Lieu of Base Rent		False	False
bh-management-bh-management	4771-05	Retail Income-Land Rent		False	False
bh-management-bh-management	4771-09	Retail Income-Other		False	False
bh-management-bh-management	4772-00	After School Program		False	False
bh-management-bh-management	4773-00	Common Area Maint Income		False	False
bh-management-bh-management	4773-01	Common Area Maint Income-Prior Year		False	False
bh-management-bh-management	4775-00	Dues/Fees Income		False	False
bh-management-bh-management	4775-01	Member Initiation Fee		False	False
bh-management-bh-management	4775-02	Public Fees		False	False
bh-management-bh-management	4775-03	Cart Rental Fees		False	False
bh-management-bh-management	4775-04	Assignment Fee		False	False
bh-management-bh-management	4780-00	Corporate Fees		False	False
bh-management-bh-management	4791-00	Utility Reimbursement-Water		False	False
bh-management-bh-management	4792-00	Utility Reimbursement-Gas		False	False
bh-management-bh-management	4793-00	Utility Reimbursement-Electric		False	False
bh-management-bh-management	4794-00	Utility Reimbursement-Trash		False	False
bh-management-bh-management	4795-00	Utility Reimbursement-Valet Trash		False	False
bh-management-bh-management	4799-00	Utility Reimbursement-Other		False	False
bh-management-bh-management	4799-01	Utility Reimbursements-Affordable		False	False
bh-management-bh-management	4800-00	RE Taxes Billing		False	False
bh-management-bh-management	4810-00	Pest Control Rebill		False	False
bh-management-bh-management	4820-00	Transfer Fees		False	False
bh-management-bh-management	4830-00	Locks and Keys		False	False
bh-management-bh-management	4831-00	Locks and Keys-Smart Locks	7	False	False
bh-management-bh-management	4840-00	Security Alarm Service		False	False
bh-management-bh-management	4850-00	Legal Hourly Fee		False	False
bh-management-bh-management	4910-00	Renters Insurance		False	False
bh-management-bh-management	4911-00	E-Deposit Insurance		False	False
bh-management-bh-management	4912-00	Forced Place Insurance		False	False
bh-management-bh-management	4912-01	Forced Place Insurance-Expense		False	False
bh-management-bh-management	4913-00	E-Premium Rebate		False	False
bh-management-bh-management	4920-00	Asset Management Fee Income	7	False	False
bh-management-bh-management	4980-00	Investment in Sub		False	False
bh-management-bh-management	4990-00	Miscellaneous Income		False	False
bh-management-bh-management	4990-01	Lease In Place Income		False	False
bh-management-bh-management	4995-00	Non-Rent Write-Offs		False	False
bh-management-bh-management	4999-98	Total Other Income		False	False
bh-management-bh-management	4999-99	Total Revenue		False	False
bh-management-bh-management	5003-00	Access Gate R/M		False	False
bh-management-bh-management	5010-00	Alarm Inspection R/M		False	False
bh-management-bh-management	5030-00	Appliances R/M		False	False
bh-management-bh-management	5070-00	Carpet/Vinyl R/M-Supplies		False	False
bh-management-bh-management	5070-01	Carpet/Vinyl R/M-Contract Labor		False	False
bh-management-bh-management	5080-00	Carpet/Vinyl Clean/Dye-Supplies		False	False
bh-management-bh-management	5080-01	Carpet/Vinyl Clean/Dye-Contract Labor		False	False
bh-management-bh-management	5090-00	Cleaning/Housekeeping-Supplies		False	False
bh-management-bh-management	5090-01	Cleaning/Housekeeping-Contract Labor		False	False
bh-management-bh-management	5110-00	Doors/Windows R/M		False	False
bh-management-bh-management	5120-00	Electrical R/M		False	False
bh-management-bh-management	5180-00	Equipment R/M		False	False
bh-management-bh-management	5180-10	Golf Course Tools/Equipment		False	False
bh-management-bh-management	5180-11	Golf Course Fuel/Oil		False	False
bh-management-bh-management	5180-12	Golf Course Supplies		False	False
bh-management-bh-management	5180-13	Golf Course Pro Shop Supplies		False	False
bh-management-bh-management	5200-00	Exterminating/Pest Control-Supplies		False	False
bh-management-bh-management	5200-01	Exterminating/Pest Control-Contract		False	False
bh-management-bh-management	5201-00	Exterminating/Pest Control-Termites		False	False
bh-management-bh-management	5210-00	Fire Safety		False	False
bh-management-bh-management	5220-00	Fixtures		False	False
bh-management-bh-management	5230-00	HVAC R/M-Supplies		False	False
bh-management-bh-management	5230-01	HVAC R/M-Contract Labor		False	False
bh-management-bh-management	5235-00	HVAC Preventative Maintenance		False	False
bh-management-bh-management	5240-00	Landscaping R/M-Supplies		False	False
bh-management-bh-management	5240-10	Golf Course R/M-Supplies		False	False
bh-management-bh-management	5240-11	Golf Course R/M-Contract Labor		False	False
bh-management-bh-management	5241-00	Landscaping-Seasonal/Tree Trim		False	False
bh-management-bh-management	5241-10	Golf Course Fertilizer/Chemicals/Sand		False	False
bh-management-bh-management	5242-00	Landscaping-Irrigation/Sprinkler R/M		False	False
bh-management-bh-management	5242-10	Golf Course Irrigation		False	False
bh-management-bh-management	5245-00	Landscaping-Contract		False	False
bh-management-bh-management	5245-10	Golf Course Landscaping/Grounds-Contract		False	False
bh-management-bh-management	5250-00	Locks/Keys R/M		False	False
bh-management-bh-management	5260-00	Resurfacing/Re-Glazing		False	False
bh-management-bh-management	5270-00	Painting Interior-Supplies		False	False
bh-management-bh-management	5270-01	Painting Interior-Contract Labor		False	False
bh-management-bh-management	5270-09	Painting/Drywall-Other		False	False
bh-management-bh-management	5280-00	Parking Lot R/M		False	False
bh-management-bh-management	5300-00	Plumbing R/M-Supplies		False	False
bh-management-bh-management	5300-01	Plumbing R/M-Contract Labor		False	False
bh-management-bh-management	5310-00	Pool R/M-Supplies		False	False
bh-management-bh-management	5310-01	Pool R/M-Contract Labor		False	False
bh-management-bh-management	5320-00	Roof/Gutter R/M		False	False
bh-management-bh-management	5340-00	Sidewalk/Curb R/M		False	False
bh-management-bh-management	5350-00	Signage R/M		False	False
bh-management-bh-management	5380-00	Trash Removal-Supplies		False	False
bh-management-bh-management	5380-01	Trash Removal-Contract Labor		False	False
bh-management-bh-management	5400-00	Maintenance Uniforms		False	False
bh-management-bh-management	5410-00	Wallpaper		False	False
bh-management-bh-management	5420-00	Window Coverings		False	False
bh-management-bh-management	5490-00	Miscellaneous Exterior R/M		False	False
bh-management-bh-management	5493-00	Miscellaneous Interior R/M		False	False
bh-management-bh-management	5496-00	Miscellaneous Outside Contracts		False	False
bh-management-bh-management	5999-98	Total Repairs and Maintenance		False	False
bh-management-bh-management	6110-00	Admin Salaries		False	False
bh-management-bh-management	6110-01	Admin Salaries-Assistant Mgr		False	False
bh-management-bh-management	6110-02	Admin Salaries-Leasing		False	False
